split,image_file,group_key,true_label,pred_label,pred_id,confidence,max_probability,entropy,margin,sample_loss,correct,material_group_pred,material_group_confidence,fragm_norm_pred,fragm_norm_confidence,code,name_raw,name_norm,material_raw,material_norm,material_group,fragm_raw,fragm_norm,quality_flag,label_is_uncertain,group_has_conflict,is_very_rare,layout_mode,foreground_ratio,bg_type,has_scale_bar,has_overlay_text
train_seed,dataset/ВО-1л58-2017-0736_orig.jpg,ВО-1л58-2017,блюдце,блюдце,0,0.9456743597984314,0.9456743597984314,0.2872809171676636,0.9175299406051636,0.05585702136158943,True,фарфор_фаянс,0.9617714285850525,фрагмент,0.9920101165771484,ВО-1л58-2017-0736,Блюдце,блюдце,Фарфор,фарфор,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.210531,white,True,False
train_seed,dataset/ВО-1л58-2017-0743_orig.jpg,ВО-1л58-2017,тарелка,миска,4,0.6491695046424866,0.6491695046424866,1.2098665237426758,0.5429630279541016,2.6249208450317383,False,керамика,0.9744930863380432,фрагмент,0.993563175201416,ВО-1л58-2017-0743,Тарелка,тарелка,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.343145,white,True,False
train_seed,dataset/ВО-1л58-2017-0745_orig.jpg,ВО-1л58-2017,миска,миска,4,0.9719662070274353,0.9719662070274353,0.1685420274734497,0.9587934613227844,0.02843421883881092,True,керамика,0.9880140423774719,фрагмент,0.9927980303764343,ВО-1л58-2017-0745,Миска,миска,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.285777,white,True,True
train_seed,dataset/ВО-1л58-2017-0746_orig.jpg,ВО-1л58-2017,крышка,крышка,3,0.9647283554077148,0.9647283554077148,0.20040415227413177,0.9452998042106628,0.03590874373912811,True,керамика,0.9769867062568665,фрагмент,0.9808291792869568,ВО-1л58-2017-0746,Крышка,крышка,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.322987,white,True,True
train_seed,dataset/ВО-1л58-2017-0753_orig.jpg,ВО-1л58-2017,миска,миска,4,0.9728526473045349,0.9728526473045349,0.16400767862796783,0.9590758085250854,0.027522621676325798,True,фарфор_фаянс,0.7572875022888184,фрагмент,0.9870998859405518,ВО-1л58-2017-0753,Миска (?),миска,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,uncertain_label|group_conflict,True,True,False,multi-view,0.302236,white,False,False
train_seed,dataset/ВО-1л58-2017-0754_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.9342145919799805,0.9342145919799805,0.3260320723056793,0.8953389525413513,0.0680491179227829,True,керамика,0.9897907376289368,фрагмент,0.9458863139152527,ВО-1л58-2017-0754,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.274528,white,True,True
train_seed,dataset/ВО-1л58-2017-0767_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.8847004175186157,0.8847004175186157,0.5274533033370972,0.8352879285812378,0.12250622361898422,True,керамика,0.9775281548500061,целый,0.9588528871536255,ВО-1л58-2017-0767,Изразец,изразец,Керамика,керамика,керамика,Целый,целый,uncertain_label|group_conflict,True,True,False,multi-view,0.277914,white,False,False
train_seed,dataset/ВО-1л58-2017-0768_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.8316203951835632,0.8316203951835632,0.6716668009757996,0.7564658522605896,0.1843792200088501,True,керамика,0.9680871963500977,фрагмент,0.8685473203659058,ВО-1л58-2017-0768,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,uncertain_label|group_conflict,True,True,False,multi-view,0.256342,white,True,True
train_seed,dataset/ВО-1л58-2017-0769_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.9132954478263855,0.9132954478263855,0.39975371956825256,0.8600509762763977,0.090695820748806,True,керамика,0.9766910672187805,фрагмент,0.9801024794578552,ВО-1л58-2017-0769,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.222876,white,True,True
train_seed,dataset/ВО-1л58-2017-0770_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.8575556874275208,0.8575556874275208,0.6052294969558716,0.8007645606994629,0.15366916358470917,True,керамика,0.9882726073265076,фрагмент,0.9470818638801575,ВО-1л58-2017-0770,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.248841,white,False,True
train_seed,dataset/ВО-1л58-2017-0779_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.9481239318847656,0.9481239318847656,0.2622120976448059,0.9143249988555908,0.05327005684375763,True,керамика,0.9956745505332947,фрагмент,0.9236399531364441,ВО-1л58-2017-0779,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.306015,white,False,False
train_seed,dataset/ВО-1л58-2017-0780_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.8679171204566956,0.8679171204566956,0.5632809400558472,0.805203914642334,0.14165906608104706,True,керамика,0.9910579919815063,фрагмент,0.8972049355506897,ВО-1л58-2017-0780,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.26196,white,True,False
train_seed,dataset/ВО-1л58-2017-0781_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.8941644430160522,0.8941644430160522,0.4712967872619629,0.8303481936454773,0.11186560243368149,True,керамика,0.9827661514282227,фрагмент,0.9593467712402344,ВО-1л58-2017-0781,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.447076,white,False,True
train_seed,dataset/ВО-1л58-2017-0799_orig.jpg,ВО-1л58-2017,тарелка,тарелка,6,0.9428520798683167,0.9428520798683167,0.2973601520061493,0.9110029935836792,0.05884584039449692,True,фарфор_фаянс,0.9908332228660583,фрагмент,0.9534434676170349,ВО-1л58-2017-0799,Тарелка,тарелка,Фарфор,фарфор,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.199336,white,True,False
train_seed,dataset/ВО-1л58-2017-0841_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.9227182865142822,0.9227182865142822,0.36469295620918274,0.878120481967926,0.08043132722377777,True,керамика,0.9910808205604553,фрагмент,0.8413631916046143,ВО-1л58-2017-0841,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.297886,white,False,True
train_seed,dataset/ВО-1л58-2017-0868_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.9130967259407043,0.9130967259407043,0.3977448642253876,0.8574170470237732,0.09091342985630035,True,керамика,0.9902409315109253,фрагмент,0.9938743710517883,ВО-1л58-2017-0868,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,uncertain_label|group_conflict,True,True,False,multi-view,0.273918,white,False,True
train_seed,dataset/ВО-1л58-2017-0873_orig.jpg,ВО-1л58-2017,миска,миска,4,0.957297682762146,0.957297682762146,0.2370912730693817,0.9359049797058105,0.04364089295268059,True,керамика,0.9932998418807983,фрагмент,0.9792634844779968,ВО-1л58-2017-0873,Миска,миска,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,single-fragment,0.377222,white,True,True
train_seed,dataset/ВО-1л58-2017-0874_orig.jpg,ВО-1л58-2017,миска,миска,4,0.9683983325958252,0.9683983325958252,0.18931704759597778,0.9566213488578796,0.03211180120706558,True,керамика,0.9683089852333069,фрагмент,0.9456934332847595,ВО-1л58-2017-0874,Миска,миска,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,single-fragment,0.345126,white,True,True
train_seed,dataset/ВО-1л58-2017-0881_orig.jpg,ВО-1л58-2017,тарелка,тарелка,6,0.7744918465614319,0.7744918465614319,0.86561119556427,0.6790484189987183,0.2555481493473053,True,фарфор_фаянс,0.9560666084289551,фрагмент,0.970925509929657,ВО-1л58-2017-0881,Тарелка,тарелка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.191663,white,True,True
train_seed,dataset/ВО-1л58-2017-0911_orig.jpg,ВО-1л58-2017,тарелка,тарелка,6,0.9008431434631348,0.9008431434631348,0.4800967574119568,0.8735954165458679,0.1044241413474083,True,фарфор_фаянс,0.7029058933258057,фрагмент,0.9928268194198608,ВО-1л58-2017-0911,Тарелка,тарелка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.173009,white,False,True
train_seed,dataset/ВО-1л58-2017-0962_orig.jpg,ВО-1л58-2017,блюдце,блюдце,0,0.9424474835395813,0.9424474835395813,0.2972680926322937,0.9101465940475464,0.059275105595588684,True,фарфор_фаянс,0.8948350548744202,фрагмент,0.9941973686218262,ВО-1л58-2017-0962,Блюдце,блюдце,Фарфор,фарфор,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.150569,white,True,True
train_seed,dataset/ВО-1л58-2017-0963_orig.jpg,ВО-1л58-2017,миска,миска,4,0.9140681028366089,0.9140681028366089,0.4355279207229614,0.8894052505493164,0.08985016494989395,True,керамика,0.989621639251709,фрагмент,0.9877574443817139,ВО-1л58-2017-0963,Миска,миска,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.29718,white,False,True
train_seed,dataset/ВО-1л58-2017-0973_orig.jpg,ВО-1л58-2017,тарелка,тарелка,6,0.8201524615287781,0.8201524615287781,0.7410939931869507,0.7400574684143066,0.19826501607894897,True,фарфор_фаянс,0.9614936113357544,фрагмент,0.9718436002731323,ВО-1л58-2017-0973,Тарелка/блюдо,тарелка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.292884,white,True,True
train_seed,dataset/ВО-1л58-2017-0977_orig.jpg,ВО-1л58-2017,миска,миска,4,0.9825654029846191,0.9825654029846191,0.11137667298316956,0.9730085730552673,0.017588358372449875,True,керамика,0.9913794994354248,фрагмент,0.9929828643798828,ВО-1л58-2017-0977,Миска,миска,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.397881,white,False,True
train_seed,dataset/ВО-1л58-2017-0981_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.8839630484580994,0.8839630484580994,0.5356592535972595,0.8348855376243591,0.12333999574184418,True,керамика,0.9801314473152161,фрагмент,0.8635451793670654,ВО-1л58-2017-0981,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.337292,white,True,True
train_seed,dataset/ВО-1л58-2017-0986_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.8549209237098694,0.8549209237098694,0.6167888641357422,0.7806413769721985,0.15674631297588348,True,керамика,0.9710714817047119,целый,0.9571817517280579,ВО-1л58-2017-0986,Изразец,изразец,Керамика,керамика,керамика,Целый,целый,group_conflict,False,True,False,multi-view,0.228808,white,True,False
train_seed,dataset/ВО-1л58-2017-0996_orig.jpg,ВО-1л58-2017,крышка,крышка,3,0.9354260563850403,0.9354260563850403,0.33175238966941833,0.9024099707603455,0.06675318628549576,True,керамика,0.9816411137580872,фрагмент,0.9783070087432861,ВО-1л58-2017-0996,Крышка,крышка,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.21828,white,True,True
train_seed,dataset/ВО-1л58-2017-1001_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.868619441986084,0.868619441986084,0.5787822008132935,0.8182686567306519,0.14085017144680023,True,керамика,0.9759091734886169,целый,0.8273023962974548,ВО-1л58-2017-1001,Изразец,изразец,Керамика,керамика,керамика,Целый,целый,group_conflict,False,True,False,multi-view,0.387607,white,True,True
train_seed,dataset/ВО-1л58-2017-1002_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.8800211548805237,0.8800211548805237,0.5066673755645752,0.8028886914253235,0.1278093457221985,True,керамика,0.9867847561836243,фрагмент,0.9560773372650146,ВО-1л58-2017-1002,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.336789,white,True,False
train_seed,dataset/ВО-1л58-2017-1003_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.9026282429695129,0.9026282429695129,0.45411819219589233,0.8608080148696899,0.10244450718164444,True,керамика,0.9854916930198669,целый,0.5532103180885315,ВО-1л58-2017-1003,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.358197,white,True,True
train_seed,dataset/ВО-1л58-2017-1005_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.8847889304161072,0.8847889304161072,0.5122396349906921,0.8220676183700562,0.12240613251924515,True,керамика,0.9816796779632568,фрагмент,0.982363224029541,ВО-1л58-2017-1005,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,uncertain_label|group_conflict,True,True,False,multi-view,0.317164,white,False,True
train_seed,dataset/ВО-1л58-2017-1006_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.939758837223053,0.939758837223053,0.2979928255081177,0.9004675149917603,0.06213197484612465,True,керамика,0.9672341346740723,фрагмент,0.9948440790176392,ВО-1л58-2017-1006,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,uncertain_label|group_conflict,True,True,False,multi-view,0.362217,white,False,True
train_seed,dataset/ВО-1л58-2017-1007_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.8234209418296814,0.8234209418296814,0.6732540726661682,0.7349814772605896,0.1942877620458603,True,керамика,0.9658370018005371,фрагмент,0.6741594672203064,ВО-1л58-2017-1007,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,uncertain_label|group_conflict,True,True,False,multi-view,0.371368,white,True,True
train_seed,dataset/ВО-1л58-2017-1008_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.9090080261230469,0.9090080261230469,0.42427295446395874,0.8592896461486816,0.0954013392329216,True,керамика,0.9758215546607971,фрагмент,0.8393791913986206,ВО-1л58-2017-1008,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,uncertain_label|group_conflict,True,True,False,multi-view,0.25476,white,False,True
train_seed,dataset/ВО-1л58-2017-1009_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.9252365231513977,0.9252365231513977,0.36922308802604675,0.8952755331993103,0.07770586013793945,True,керамика,0.9932969212532043,фрагмент,0.9336998462677002,ВО-1л58-2017-1009,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.319233,white,True,False
train_seed,dataset/ВО-1л58-2017-1010_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.912091851234436,0.912091851234436,0.3934236168861389,0.8608086109161377,0.0920146033167839,True,керамика,0.9882395267486572,фрагмент,0.8389220237731934,ВО-1л58-2017-1010,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.304459,white,True,True
train_seed,dataset/ВО-1л58-2017-1030_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.9130581021308899,0.9130581021308899,0.42217203974723816,0.8744463324546814,0.09095577150583267,True,керамика,0.9950777292251587,фрагмент,0.9544647336006165,ВО-1л58-2017-1030,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,uncertain_label|group_conflict,True,True,False,multi-view,0.200928,white,True,True
train_seed,dataset/ВО-1л58-2017-1035_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.8847928643226624,0.8847928643226624,0.4876181483268738,0.8115863800048828,0.12240169942378998,True,керамика,0.9910125136375427,фрагмент,0.8735952973365784,ВО-1л58-2017-1035,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.312082,white,True,True
train_seed,dataset/ВО-1л58-2017-1036_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.917660117149353,0.917660117149353,0.3951023817062378,0.8813018798828125,0.08592823147773743,True,керамика,0.9909989833831787,целый,0.7252868413925171,ВО-1л58-2017-1036,Изразец,изразец,Керамика,керамика,керамика,Целый,целый,uncertain_label|group_conflict,True,True,False,multi-view,0.373234,white,True,True
train_seed,dataset/ВО-1л58-2017-1038_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.8999742865562439,0.8999742865562439,0.45151662826538086,0.8492951989173889,0.10538910329341888,True,керамика,0.9835090041160583,фрагмент,0.7795204520225525,ВО-1л58-2017-1038,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,uncertain_label|group_conflict,True,True,False,multi-view,0.350503,white,True,True
train_seed,dataset/ВО-1л58-2017-1042_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.9142394065856934,0.9142394065856934,0.40826481580734253,0.8718622326850891,0.0896628350019455,True,керамика,0.9831557273864746,фрагмент,0.7907093167304993,ВО-1л58-2017-1042,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,uncertain_label|group_conflict,True,True,False,multi-view,0.30084,white,True,True
train_seed,dataset/ВО-1л58-2017-1101_orig.jpg,ВО-1л58-2017,тарелка,тарелка,6,0.9592791199684143,0.9592791199684143,0.22464273869991302,0.9362029433250427,0.04157320782542229,True,фарфор_фаянс,0.9687821269035339,фрагмент,0.9894958138465881,ВО-1л58-2017-1101,Тарелка,тарелка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.164385,white,False,True
train_seed,dataset/ВО-1л58-2017-1102_orig.jpg,ВО-1л58-2017,тарелка,тарелка,6,0.9719439148902893,0.9719439148902893,0.16594088077545166,0.9570568799972534,0.028457161039114,True,фарфор_фаянс,0.9851985573768616,фрагмент,0.9945333003997803,ВО-1л58-2017-1102,Тарелка,тарелка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.132368,white,True,True
train_seed,dataset/ВО-1л58-2017-1111_orig.jpg,ВО-1л58-2017,блюдце,блюдце,0,0.9287537336349487,0.9287537336349487,0.35805076360702515,0.8956457376480103,0.0739116296172142,True,фарфор_фаянс,0.9624745845794678,фрагмент,0.9951198101043701,ВО-1л58-2017-1111,Блюдце,блюдце,Фарфор,фарфор,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.061747,white,True,True
train_seed,dataset/ВО-1л58-2017-1152_orig.jpg,ВО-1л58-2017,миска,миска,4,0.9628792405128479,0.9628792405128479,0.2156454622745514,0.9502742886543274,0.037827249616384506,True,керамика,0.9816131591796875,фрагмент,0.9931733012199402,ВО-1л58-2017-1152,Миска,миска,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.283337,white,True,True
train_seed,dataset/ВО-1л58-2017-1155_orig.jpg,ВО-1л58-2017,миска,миска,4,0.9572675228118896,0.9572675228118896,0.243885338306427,0.9402921199798584,0.04367239028215408,True,керамика,0.9936321377754211,фрагмент,0.9511204957962036,ВО-1л58-2017-1155,Миска,миска,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,single-fragment,0.285294,white,True,True
train_seed,dataset/ВО-1л58-2017-1156_orig.jpg,ВО-1л58-2017,миска,миска,4,0.9808196425437927,0.9808196425437927,0.12206090241670609,0.9706609845161438,0.01936669833958149,True,керамика,0.9773295521736145,фрагмент,0.980211079120636,ВО-1л58-2017-1156,Миска,миска,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.402055,white,True,False
train_seed,dataset/ВО-1л58-2017-1157_orig.jpg,ВО-1л58-2017,миска,миска,4,0.9289409518241882,0.9289409518241882,0.3699758052825928,0.9018506407737732,0.07371010631322861,True,керамика,0.9911279678344727,фрагмент,0.9579249024391174,ВО-1л58-2017-1157,Миска,миска,Керамика,керамика,керамика,Фрагмент,фрагмент,uncertain_label|group_conflict,True,True,False,single-fragment,0.329481,white,True,False
train_seed,dataset/ВО-1л58-2017-1238_orig.jpg,ВО-1л58-2017,крышка,крышка,3,0.9560452699661255,0.9560452699661255,0.24312223494052887,0.9397948980331421,0.044950004667043686,True,керамика,0.9177575707435608,фрагмент,0.9956445693969727,ВО-1л58-2017-1238,Крышка,крышка,Керамика,керамика,керамика,Фрагмент,фрагмент,uncertain_label|group_conflict,True,True,False,multi-view,0.284477,white,False,True
train_seed,dataset/ВО-1л58-2017-1251_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.8800618648529053,0.8800618648529053,0.5133270025253296,0.8088554739952087,0.1277630776166916,True,керамика,0.975669264793396,фрагмент,0.9393633604049683,ВО-1л58-2017-1251,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.219538,white,False,True
train_seed,dataset/ВО-1л58-2017-1273_orig.jpg,ВО-1л58-2017,изразец,изразец,2,0.8630759716033936,0.8630759716033936,0.602684736251831,0.8159443736076355,0.14725258946418762,True,керамика,0.973032534122467,целый,0.9467034935951233,ВО-1л58-2017-1273,Изразец,изразец,Керамика,керамика,керамика,Целый,целый,group_conflict,False,True,False,multi-view,0.374769,white,True,True
train_seed,dataset/Заг11-ш01-Г02-067_orig.jpg,Заг11-ш01-Г02,изразец,изразец,2,0.9306774139404297,0.9306774139404297,0.3292078971862793,0.8843487501144409,0.07184253633022308,True,керамика,0.9844398498535156,фрагмент,0.992002010345459,Заг11-ш01-Г02-067,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.239609,white,False,False
train_seed,dataset/Заг11-ш01-Г02-068_orig.jpg,Заг11-ш01-Г02,изразец,изразец,2,0.8990986943244934,0.8990986943244934,0.4561796188354492,0.8430384397506714,0.10636245459318161,True,керамика,0.9955043196678162,фрагмент,0.9871998429298401,Заг11-ш01-Г02-068,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,ok,False,False,False,multi-view,0.201242,white,False,False
train_seed,dataset/Заг11-ш02-Г02-242_orig.jpg,Заг11-ш02-Г02,изразец,изразец,2,0.9358280301094055,0.9358280301094055,0.31677669286727905,0.8985958099365234,0.06632355600595474,True,керамика,0.9947931170463562,фрагмент,0.9075173735618591,Заг11-ш02-Г02-242,Изразец,изразец,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.21985,white,False,False
train_seed,dataset/Заг11-ш02-Г02-246_orig.jpg,Заг11-ш02-Г02,тарелка,тарелка,6,0.9288485050201416,0.9288485050201416,0.3639593720436096,0.9022172689437866,0.0738096609711647,True,керамика,0.9199561476707458,фрагмент,0.9931423664093018,Заг11-ш02-Г02-246,Тарелка,тарелка,Керамика,керамика,керамика,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.203463,white,False,False
train_seed,dataset/КБ-2014-Р2-0056_orig.jpg,КБ-2014-Р2,блюдце,блюдце,0,0.8904359340667725,0.8904359340667725,0.5113349556922913,0.849635899066925,0.11604414135217667,True,фарфор_фаянс,0.9270469546318054,фрагмент,0.978859543800354,КБ-2014-Р2-0056,Блюдце,блюдце,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,uncertain_label|group_conflict,True,True,False,single-fragment,0.707341,mixed,True,False
train_seed,dataset/КБ-2014-Р2-0088_orig.jpg,КБ-2014-Р2,тарелка,тарелка,6,0.6339388489723206,0.6339388489723206,1.073493480682373,0.43394193053245544,0.4558027684688568,True,фарфор_фаянс,0.9957948923110962,фрагмент,0.989309549331665,КБ-2014-Р2-0088,Тарелка,тарелка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.307929,white,False,True
train_seed,dataset/КБ-2014-Р2-0091_orig.jpg,КБ-2014-Р2,крышка,крышка,3,0.8983917236328125,0.8983917236328125,0.45295876264572144,0.8373374938964844,0.10714907199144363,True,фарфор_фаянс,0.9710501432418823,целый,0.964651346206665,КБ-2014-Р2-0091,Крышка,крышка,Фарфор,фарфор,фарфор_фаянс,Целый,целый,group_conflict,False,True,False,multi-view,0.28312,white,False,True
train_seed,dataset/КБ-2014-Р2-0092_orig.jpg,КБ-2014-Р2,блюдце,блюдце,0,0.8839043974876404,0.8839043974876404,0.5335942506790161,0.83257657289505,0.12340638041496277,True,фарфор_фаянс,0.9102560877799988,фрагмент,0.9781347513198853,КБ-2014-Р2-0092,Блюдце,блюдце,Фарфор,фарфор,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,single-fragment,1.0,mixed,True,False
train_seed,dataset/КБ-2014-Р2-0094_orig.jpg,КБ-2014-Р2,тарелка,тарелка,6,0.9439011216163635,0.9439011216163635,0.28970760107040405,0.9129052758216858,0.057733844965696335,True,фарфор_фаянс,0.9946333169937134,фрагмент,0.9932148456573486,КБ-2014-Р2-0094,Тарелка,тарелка,Фарфор,фарфор,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.410883,white,False,False
train_seed,dataset/КБ-2014-Р2-0127_orig.jpg,КБ-2014-Р2,тарелка,тарелка,6,0.9340190291404724,0.9340190291404724,0.32208511233329773,0.8945370316505432,0.06825846433639526,True,фарфор_фаянс,0.9980011582374573,фрагмент,0.9958657026290894,КБ-2014-Р2-0127,Тарелка,тарелка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.412464,white,False,False
train_seed,dataset/КБ-2014-Р2-0128_orig.jpg,КБ-2014-Р2,крышка,крышка,3,0.8775653839111328,0.8775653839111328,0.5485519766807556,0.8169203400611877,0.1306038200855255,True,фарфор_фаянс,0.941804051399231,фрагмент,0.9893056154251099,КБ-2014-Р2-0128,Крышка,крышка,Фарфор,фарфор,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.24602,white,True,False
train_seed,dataset/КБ-2014-Р2-0130_orig.jpg,КБ-2014-Р2,блюдце,блюдце,0,0.857131838798523,0.857131838798523,0.6148365139961243,0.8049717545509338,0.15416352450847626,True,фарфор_фаянс,0.9605981707572937,фрагмент,0.971132218837738,КБ-2014-Р2-0130,Блюдце,блюдце,Фарфор,фарфор,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,single-fragment,1.0,mixed,True,False
train_seed,dataset/КБ-2014-Р2-0132_orig.jpg,КБ-2014-Р2,блюдце,блюдце,0,0.8689001798629761,0.8689001798629761,0.5827333927154541,0.8201372027397156,0.14052705466747284,True,фарфор_фаянс,0.95571368932724,фрагмент,0.9904047250747681,КБ-2014-Р2-0132,Блюдце,блюдце,Фарфор,фарфор,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,single-fragment,1.0,mixed,True,False
train_seed,dataset/КБ-2014-Р2-0133_orig.jpg,КБ-2014-Р2,крышка,крышка,3,0.941591203212738,0.941591203212738,0.29385650157928467,0.9053819179534912,0.060184039175510406,True,фарфор_фаянс,0.9726343154907227,целый,0.7737929821014404,КБ-2014-Р2-0133,Крышка,крышка,Фарфор,фарфор,фарфор_фаянс,Целый,целый,group_conflict,False,True,False,multi-view,0.271618,white,False,False
train_seed,dataset/КБ-2014-Р2-0185_orig.jpg,КБ-2014-Р2,крышка,крышка,3,0.966989278793335,0.966989278793335,0.18945252895355225,0.9485489726066589,0.033567849546670914,True,фарфор_фаянс,0.9859521389007568,фрагмент,0.9079599380493164,КБ-2014-Р2-0185,Крышка,крышка,Фаянс,фаянс,фарфор_фаянс,Фрагмент,фрагмент,group_conflict,False,True,False,multi-view,0.385515,white,True,True
